(0, 15, 2)
(0, 16, 4)
(1, 15, 18)
(1, 16, 4)
(2, 15, 50)
(3, 15, 77)
(3, 16, 1)
(4, 15, 113)
(4, 16, 1)
(5, 15, 152)
(6, 14, 1)
(6, 15, 193)
(7, 14, 1)
(7, 15, 224)
(8, 14, 4)
(8, 15, 221)
(9, 14, 6)
(9, 15, 251)
(10, 14, 8)
(10, 15, 282)
(11, 14, 14)
(11, 15, 298)
(12, 14, 19)
(12, 15, 311)
(13, 14, 35)
(13, 15, 320)
(14, 14, 46)
(14, 15, 321)
(15, 14, 69)
(15, 15, 317)
(16, 14, 71)
(16, 15, 350)
(17, 14, 71)
(17, 15, 369)
(18, 14, 92)
(18, 15, 384)
(19, 14, 109)
(19, 15, 400)
