(5, 16, 1)
(5, 17, 1)
(5, 18, 1)
(5, 19, 1)
(6, 0, 700)
(6, 1, 700)
(6, 2, 692)
(6, 3, 681)
(6, 4, 672)
(6, 5, 666)
(6, 6, 664)
(6, 7, 657)
(6, 8, 652)
(6, 9, 621)
(6, 10, 561)
(6, 11, 418)
(6, 12, 215)
(6, 13, 72)
(6, 14, 13)
(6, 15, 1)
(6, 16, 1)
(6, 17, 1)
(6, 18, 1)
(6, 19, 1)
(7, 0, 800)
(7, 1, 799)
(7, 2, 760)
(7, 3, 743)
(7, 4, 724)
(7, 5, 717)
(7, 6, 714)
(7, 7, 706)
(7, 8, 700)
(7, 9, 664)
(7, 10, 603)
(7, 11, 449)
(7, 12, 226)
(7, 13, 73)
(7, 14, 14)
(7, 15, 1)
(7, 16, 1)
(7, 17, 1)
(7, 18, 1)
(7, 19, 1)
(8, 0, 900)
(8, 1, 899)
(8, 2, 836)
(8, 3, 805)
(8, 4, 781)
(8, 5, 772)
(8, 6, 768)
(8, 7, 756)
(8, 8, 747)
(8, 9, 709)
(8, 10, 640)
(8, 11, 476)
(8, 12, 229)
(8, 13, 70)
(8, 14, 15)
(8, 15, 1)
(8, 16, 1)
(8, 17, 1)
(8, 18, 1)
(8, 19, 1)
(9, 0, 999)
(9, 1, 995)
(9, 2, 909)
(9, 3, 866)
(9, 4, 830)
(9, 5, 819)
(9, 6, 814)
(9, 7, 798)
(9, 8, 786)
(9, 9, 745)
(9, 10, 666)
(9, 11, 478)
(9, 12, 226)
(9, 13, 70)
(9, 14, 15)
(9, 15, 1)
(9, 16, 1)
(9, 17, 1)
(9, 18, 1)
(9, 19, 1)
(10, 0, 1099)
(10, 1, 1095)
(10, 2, 975)
(10, 3, 910)
(10, 4, 868)
(10, 5, 856)
(10, 6, 847)
(10, 7, 829)
(10, 8, 814)
(10, 9, 770)
(10, 10, 685)
(10, 11, 487)
(10, 12, 225)
(10, 13, 71)
(10, 14, 15)
(10, 15, 1)
(10, 16, 1)
(10, 17, 1)
(10, 18, 1)
(10, 19, 1)
(11, 0, 1199)
(11, 1, 1195)
(11, 2, 1073)
(11, 3, 1003)
(11, 4, 958)
(11, 5, 945)
(11, 6, 934)
(11, 7, 915)
(11, 8, 893)
(11, 9, 842)
(11, 10, 740)
(11, 11, 526)
(11, 12, 237)
(11, 13, 75)
(11, 14, 18)
(11, 15, 1)
(11, 16, 1)
(11, 17, 1)
(11, 18, 1)
(11, 19, 1)
(12, 0, 1299)
(12, 1, 1295)
(12, 2, 1173)
(12, 3, 1103)
(12, 4, 1058)
(12, 5, 1044)
(12, 6, 1029)
(12, 7, 1007)
(12, 8, 973)
(12, 9, 913)
(12, 10, 795)
(12, 11, 540)
(12, 12, 242)
(12, 13, 76)
(12, 14, 16)
(12, 15, 1)
(12, 16, 1)
(12, 17, 1)
(12, 18, 1)
(12, 19, 1)
(13, 0, 1399)
(13, 1, 1395)
(13, 2, 1273)
(13, 3, 1203)
(13, 4, 1158)
(13, 5, 1144)
(13, 6, 1128)
(13, 7, 1084)
(13, 8, 1038)
(13, 9, 962)
(13, 10, 833)
(13, 11, 559)
(13, 12, 256)
(13, 13, 82)
(13, 14, 18)
(13, 15, 1)
(13, 16, 1)
(13, 17, 1)
(13, 18, 1)
(13, 19, 1)
(14, 0, 1499)
(14, 1, 1495)
(14, 2, 1373)
(14, 3, 1302)
(14, 4, 1257)
(14, 5, 1242)
(14, 6, 1226)
(14, 7, 1177)
(14, 8, 1116)
(14, 9, 1030)
(14, 10, 884)
(14, 11, 575)
(14, 12, 265)
(14, 13, 86)
(14, 14, 15)
(14, 15, 1)
(14, 16, 1)
(14, 17, 1)
(14, 18, 1)
(14, 19, 1)
(15, 0, 1599)
(15, 1, 1595)
(15, 2, 1472)
(15, 3, 1398)
(15, 4, 1351)
(15, 5, 1335)
(15, 6, 1310)
(15, 7, 1246)
(15, 8, 1173)
(15, 9, 1077)
(15, 10, 918)
(15, 11, 591)
(15, 12, 270)
(15, 13, 86)
(15, 14, 17)
(15, 15, 1)
(15, 16, 1)
(15, 17, 1)
(15, 18, 1)
(15, 19, 1)
(16, 0, 1699)
(16, 1, 1695)
(16, 2, 1572)
(16, 3, 1498)
(16, 4, 1447)
(16, 5, 1426)
(16, 6, 1383)
(16, 7, 1309)
(16, 8, 1223)
(16, 9, 1113)
(16, 10, 942)
(16, 11, 604)
(16, 12, 280)
(16, 13, 88)
(16, 14, 16)
(16, 15, 1)
(16, 16, 1)
(16, 17, 1)
(16, 18, 1)
(16, 19, 1)
(17, 0, 1799)
(17, 1, 1795)
(17, 2, 1672)
(17, 3, 1596)
(17, 4, 1541)
(17, 5, 1504)
(17, 6, 1437)
(17, 7, 1358)
(17, 8, 1265)
(17, 9, 1149)
(17, 10, 969)
(17, 11, 621)
(17, 12, 281)
(17, 13, 84)
(17, 14, 15)
(17, 15, 1)
(17, 16, 1)
(17, 17, 1)
(17, 18, 1)
(17, 19, 1)
(18, 0, 1899)
(18, 1, 1895)
(18, 2, 1772)
(18, 3, 1694)
(18, 4, 1634)
(18, 5, 1597)
(18, 6, 1528)
(18, 7, 1444)
(18, 8, 1340)
(18, 9, 1213)
(18, 10, 1008)
(18, 11, 644)
(18, 12, 294)
(18, 13, 89)
(18, 14, 14)
(18, 15, 1)
(18, 16, 1)
(18, 17, 1)
(18, 18, 1)
(18, 19, 1)
(19, 0, 1999)
(19, 1, 1995)
(19, 2, 1860)
(19, 3, 1769)
(19, 4, 1705)
(19, 5, 1660)
(19, 6, 1587)
(19, 7, 1496)
(19, 8, 1391)
(19, 9, 1259)
(19, 10, 1040)
(19, 11, 663)
(19, 12, 300)
(19, 13, 89)
(19, 14, 14)
(19, 15, 1)
(19, 16, 1)
(19, 17, 1)
(19, 18, 1)
(19, 19, 1)
