(5, 16, 1)
(5, 17, 1)
(5, 18, 1)
(5, 19, 1)
(6, 0, 700)
(6, 1, 700)
(6, 2, 697)
(6, 3, 686)
(6, 4, 676)
(6, 5, 665)
(6, 6, 656)
(6, 7, 638)
(6, 8, 619)
(6, 9, 594)
(6, 10, 547)
(6, 11, 455)
(6, 12, 317)
(6, 13, 108)
(6, 14, 13)
(6, 15, 1)
(6, 16, 1)
(6, 17, 1)
(6, 18, 1)
(6, 19, 1)
(7, 0, 800)
(7, 1, 800)
(7, 2, 797)
(7, 3, 785)
(7, 4, 771)
(7, 5, 758)
(7, 6, 746)
(7, 7, 728)
(7, 8, 707)
(7, 9, 670)
(7, 10, 614)
(7, 11, 506)
(7, 12, 339)
(7, 13, 108)
(7, 14, 13)
(7, 15, 1)
(7, 16, 1)
(7, 17, 1)
(7, 18, 1)
(7, 19, 1)
(8, 0, 900)
(8, 1, 900)
(8, 2, 896)
(8, 3, 884)
(8, 4, 867)
(8, 5, 852)
(8, 6, 840)
(8, 7, 819)
(8, 8, 796)
(8, 9, 759)
(8, 10, 691)
(8, 11, 567)
(8, 12, 362)
(8, 13, 107)
(8, 14, 11)
(8, 15, 1)
(8, 16, 1)
(8, 17, 1)
(8, 18, 1)
(8, 19, 1)
(9, 0, 1000)
(9, 1, 1000)
(9, 2, 995)
(9, 3, 980)
(9, 4, 961)
(9, 5, 943)
(9, 6, 929)
(9, 7, 902)
(9, 8, 871)
(9, 9, 825)
(9, 10, 752)
(9, 11, 610)
(9, 12, 378)
(9, 13, 109)
(9, 14, 10)
(9, 15, 1)
(9, 16, 1)
(9, 17, 1)
(9, 18, 1)
(9, 19, 1)
(10, 0, 1100)
(10, 1, 1100)
(10, 2, 1093)
(10, 3, 1074)
(10, 4, 1056)
(10, 5, 1033)
(10, 6, 1014)
(10, 7, 984)
(10, 8, 952)
(10, 9, 902)
(10, 10, 819)
(10, 11, 659)
(10, 12, 398)
(10, 13, 108)
(10, 14, 9)
(10, 15, 1)
(10, 16, 1)
(10, 17, 1)
(10, 18, 1)
(10, 19, 1)
(11, 0, 1200)
(11, 1, 1200)
(11, 2, 1192)
(11, 3, 1171)
(11, 4, 1151)
(11, 5, 1127)
(11, 6, 1103)
(11, 7, 1075)
(11, 8, 1039)
(11, 9, 982)
(11, 10, 885)
(11, 11, 702)
(11, 12, 404)
(11, 13, 97)
(11, 14, 9)
(11, 15, 1)
(11, 16, 1)
(11, 17, 1)
(11, 18, 1)
(11, 19, 1)
(12, 0, 1300)
(12, 1, 1300)
(12, 2, 1289)
(12, 3, 1264)
(12, 4, 1243)
(12, 5, 1214)
(12, 6, 1186)
(12, 7, 1159)
(12, 8, 1115)
(12, 9, 1055)
(12, 10, 949)
(12, 11, 744)
(12, 12, 413)
(12, 13, 94)
(12, 14, 8)
(12, 15, 1)
(12, 16, 1)
(12, 17, 1)
(12, 18, 1)
(12, 19, 1)
(13, 0, 1400)
(13, 1, 1400)
(13, 2, 1385)
(13, 3, 1359)
(13, 4, 1335)
(13, 5, 1304)
(13, 6, 1273)
(13, 7, 1244)
(13, 8, 1199)
(13, 9, 1131)
(13, 10, 1012)
(13, 11, 775)
(13, 12, 425)
(13, 13, 100)
(13, 14, 7)
(13, 15, 1)
(13, 16, 1)
(13, 17, 1)
(13, 18, 1)
(13, 19, 1)
(14, 0, 1500)
(14, 1, 1500)
(14, 2, 1482)
(14, 3, 1450)
(14, 4, 1424)
(14, 5, 1387)
(14, 6, 1353)
(14, 7, 1323)
(14, 8, 1272)
(14, 9, 1200)
(14, 10, 1064)
(14, 11, 812)
(14, 12, 439)
(14, 13, 100)
(14, 14, 7)
(14, 15, 1)
(14, 16, 1)
(14, 17, 1)
(14, 18, 1)
(14, 19, 1)
(15, 0, 1600)
(15, 1, 1600)
(15, 2, 1579)
(15, 3, 1546)
(15, 4, 1516)
(15, 5, 1478)
(15, 6, 1441)
(15, 7, 1406)
(15, 8, 1352)
(15, 9, 1272)
(15, 10, 1116)
(15, 11, 845)
(15, 12, 445)
(15, 13, 97)
(15, 14, 7)
(15, 15, 1)
(15, 16, 1)
(15, 17, 1)
(15, 18, 1)
(15, 19, 1)
(16, 0, 1700)
(16, 1, 1700)
(16, 2, 1679)
(16, 3, 1641)
(16, 4, 1608)
(16, 5, 1570)
(16, 6, 1529)
(16, 7, 1492)
(16, 8, 1435)
(16, 9, 1349)
(16, 10, 1176)
(16, 11, 880)
(16, 12, 448)
(16, 13, 100)
(16, 14, 7)
(16, 15, 1)
(16, 16, 1)
(16, 17, 1)
(16, 18, 1)
(16, 19, 1)
(17, 0, 1800)
(17, 1, 1800)
(17, 2, 1777)
(17, 3, 1737)
(17, 4, 1703)
(17, 5, 1664)
(17, 6, 1622)
(17, 7, 1584)
(17, 8, 1519)
(17, 9, 1429)
(17, 10, 1239)
(17, 11, 918)
(17, 12, 462)
(17, 13, 98)
(17, 14, 7)
(17, 15, 1)
(17, 16, 1)
(17, 17, 1)
(17, 18, 1)
(17, 19, 1)
(18, 0, 1900)
(18, 1, 1900)
(18, 2, 1874)
(18, 3, 1828)
(18, 4, 1792)
(18, 5, 1753)
(18, 6, 1710)
(18, 7, 1668)
(18, 8, 1603)
(18, 9, 1509)
(18, 10, 1298)
(18, 11, 956)
(18, 12, 480)
(18, 13, 100)
(18, 14, 7)
(18, 15, 1)
(18, 16, 1)
(18, 17, 1)
(18, 18, 1)
(18, 19, 1)
(19, 0, 2000)
(19, 1, 2000)
(19, 2, 1973)
(19, 3, 1925)
(19, 4, 1889)
(19, 5, 1847)
(19, 6, 1803)
(19, 7, 1759)
(19, 8, 1685)
(19, 9, 1582)
(19, 10, 1349)
(19, 11, 988)
(19, 12, 486)
(19, 13, 102)
(19, 14, 7)
(19, 15, 1)
(19, 16, 1)
(19, 17, 1)
(19, 18, 1)
(19, 19, 1)
