(5, 16, 1)
(5, 17, 1)
(5, 18, 1)
(5, 19, 1)
(6, 0, 700)
(6, 1, 700)
(6, 2, 700)
(6, 3, 700)
(6, 4, 700)
(6, 5, 700)
(6, 6, 699)
(6, 7, 692)
(6, 8, 683)
(6, 9, 660)
(6, 10, 591)
(6, 11, 459)
(6, 12, 237)
(6, 13, 59)
(6, 14, 7)
(6, 15, 1)
(6, 16, 1)
(6, 17, 1)
(6, 18, 1)
(6, 19, 1)
(7, 0, 800)
(7, 1, 800)
(7, 2, 800)
(7, 3, 800)
(7, 4, 800)
(7, 5, 800)
(7, 6, 798)
(7, 7, 791)
(7, 8, 780)
(7, 9, 746)
(7, 10, 663)
(7, 11, 507)
(7, 12, 249)
(7, 13, 51)
(7, 14, 12)
(7, 15, 1)
(7, 16, 1)
(7, 17, 1)
(7, 18, 1)
(7, 19, 1)
(8, 0, 900)
(8, 1, 900)
(8, 2, 900)
(8, 3, 900)
(8, 4, 900)
(8, 5, 900)
(8, 6, 898)
(8, 7, 891)
(8, 8, 877)
(8, 9, 832)
(8, 10, 737)
(8, 11, 550)
(8, 12, 260)
(8, 13, 46)
(8, 14, 10)
(8, 15, 1)
(8, 16, 1)
(8, 17, 1)
(8, 18, 1)
(8, 19, 1)
(9, 0, 1000)
(9, 1, 1000)
(9, 2, 1000)
(9, 3, 1000)
(9, 4, 1000)
(9, 5, 1000)
(9, 6, 998)
(9, 7, 990)
(9, 8, 975)
(9, 9, 923)
(9, 10, 809)
(9, 11, 589)
(9, 12, 271)
(9, 13, 52)
(9, 14, 11)
(9, 15, 1)
(9, 16, 1)
(9, 17, 1)
(9, 18, 1)
(9, 19, 1)
(10, 0, 1100)
(10, 1, 1100)
(10, 2, 1100)
(10, 3, 1100)
(10, 4, 1100)
(10, 5, 1100)
(10, 6, 1098)
(10, 7, 1089)
(10, 8, 1073)
(10, 9, 1017)
(10, 10, 881)
(10, 11, 637)
(10, 12, 279)
(10, 13, 54)
(10, 14, 11)
(10, 15, 1)
(10, 16, 1)
(10, 17, 1)
(10, 18, 1)
(10, 19, 1)
(11, 0, 1200)
(11, 1, 1200)
(11, 2, 1200)
(11, 3, 1200)
(11, 4, 1200)
(11, 5, 1200)
(11, 6, 1198)
(11, 7, 1188)
(11, 8, 1171)
(11, 9, 1108)
(11, 10, 948)
(11, 11, 667)
(11, 12, 290)
(11, 13, 57)
(11, 14, 12)
(11, 15, 1)
(11, 16, 1)
(11, 17, 1)
(11, 18, 1)
(11, 19, 1)
(12, 0, 1300)
(12, 1, 1300)
(12, 2, 1300)
(12, 3, 1300)
(12, 4, 1300)
(12, 5, 1300)
(12, 6, 1298)
(12, 7, 1287)
(12, 8, 1268)
(12, 9, 1196)
(12, 10, 1011)
(12, 11, 696)
(12, 12, 297)
(12, 13, 60)
(12, 14, 10)
(12, 15, 1)
(12, 16, 1)
(12, 17, 1)
(12, 18, 1)
(12, 19, 1)
(13, 0, 1400)
(13, 1, 1400)
(13, 2, 1400)
(13, 3, 1400)
(13, 4, 1400)
(13, 5, 1400)
(13, 6, 1398)
(13, 7, 1387)
(13, 8, 1365)
(13, 9, 1284)
(13, 10, 1079)
(13, 11, 717)
(13, 12, 306)
(13, 13, 62)
(13, 14, 7)
(13, 15, 1)
(13, 16, 1)
(13, 17, 1)
(13, 18, 1)
(13, 19, 1)
(14, 0, 1500)
(14, 1, 1500)
(14, 2, 1500)
(14, 3, 1500)
(14, 4, 1500)
(14, 5, 1500)
(14, 6, 1498)
(14, 7, 1486)
(14, 8, 1460)
(14, 9, 1372)
(14, 10, 1138)
(14, 11, 739)
(14, 12, 302)
(14, 13, 59)
(14, 14, 5)
(14, 15, 1)
(14, 16, 1)
(14, 17, 1)
(14, 18, 1)
(14, 19, 1)
(15, 0, 1600)
(15, 1, 1600)
(15, 2, 1600)
(15, 3, 1600)
(15, 4, 1600)
(15, 5, 1600)
(15, 6, 1598)
(15, 7, 1585)
(15, 8, 1555)
(15, 9, 1455)
(15, 10, 1203)
(15, 11, 771)
(15, 12, 305)
(15, 13, 59)
(15, 14, 5)
(15, 15, 1)
(15, 16, 1)
(15, 17, 1)
(15, 18, 1)
(15, 19, 1)
(16, 0, 1700)
(16, 1, 1700)
(16, 2, 1700)
(16, 3, 1700)
(16, 4, 1700)
(16, 5, 1700)
(16, 6, 1698)
(16, 7, 1685)
(16, 8, 1653)
(16, 9, 1541)
(16, 10, 1275)
(16, 11, 798)
(16, 12, 302)
(16, 13, 55)
(16, 14, 5)
(16, 15, 1)
(16, 16, 1)
(16, 17, 1)
(16, 18, 1)
(16, 19, 1)
(17, 0, 1800)
(17, 1, 1800)
(17, 2, 1800)
(17, 3, 1800)
(17, 4, 1800)
(17, 5, 1800)
(17, 6, 1798)
(17, 7, 1784)
(17, 8, 1749)
(17, 9, 1624)
(17, 10, 1337)
(17, 11, 826)
(17, 12, 309)
(17, 13, 59)
(17, 14, 5)
(17, 15, 1)
(17, 16, 1)
(17, 17, 1)
(17, 18, 1)
(17, 19, 1)
(18, 0, 1900)
(18, 1, 1900)
(18, 2, 1900)
(18, 3, 1900)
(18, 4, 1900)
(18, 5, 1900)
(18, 6, 1898)
(18, 7, 1884)
(18, 8, 1845)
(18, 9, 1712)
(18, 10, 1410)
(18, 11, 866)
(18, 12, 325)
(18, 13, 60)
(18, 14, 5)
(18, 15, 1)
(18, 16, 1)
(18, 17, 1)
(18, 18, 1)
(18, 19, 1)
(19, 0, 2000)
(19, 1, 2000)
(19, 2, 2000)
(19, 3, 2000)
(19, 4, 2000)
(19, 5, 1998)
(19, 6, 1994)
(19, 7, 1976)
(19, 8, 1927)
(19, 9, 1773)
(19, 10, 1457)
(19, 11, 881)
(19, 12, 326)
(19, 13, 60)
(19, 14, 4)
(19, 15, 1)
(19, 16, 1)
(19, 17, 1)
(19, 18, 1)
(19, 19, 1)
